id|accountid|type|ownerid|deal_license_activation_start_date__c|deal_license_activation_end_date__c|closedate|createddate|opportunity_stage_status__c|leadsource_category__c|deal_total_non_recurring__c|deal_total_recurring__c|currencyisocode|LeadSource|Deal_use_case__c|name
00609000002IuflAAC|00109000005ftr5AAA|New Business|00509000000V8eQAAS| | |2020-10-20|2020-08-05|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Managed disintermediate algorithm
00609000002IuvwAAC|00109000005fyizAAA|New Business|00509000000V8f4AAC| | |2020-10-26|2020-08-08|Lost|Marketing|0.0|0.0|EUR| | |Profit-focused 5thgeneration frame
00609000002IuzXAAS|00109000005fzIZAAY|New Business|00509000000V8e1AAC| | |2020-10-30|2020-08-27|Lost|Marketing|0.0|0.0|EUR| | |Mandatory high-level intranet
00609000002IusjAAC|00109000005fxcHAAQ|New Business|00509000000V8f4AAC| | |2020-11-22|2020-07-27|Lost|Marketing|0.0|0.0|EUR| | |Virtual real-time contingency
00609000002IutTAAS|00109000005fxpUAAQ|New Business|00509000000V8dwAAC| | |2020-11-30|2020-08-05|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Self-enabling multi-state matrices
00609000002IuznAAC|00109000005fzRHAAY|New Business|00509000000V8e1AAC| | |2020-11-05|2020-09-28|Lost|Marketing|0.0|0.0|EUR| | |Cloned well-modulated algorithm
00609000002Iv0GAAS|00109000005fznBAAQ|New Business|00509000000V8dwAAC| | |2020-12-14|2020-08-31|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Triple-buffered actuating service-desk
00609000002IuejAAC|00109000005ftqcAAA|New Business|00509000000V8h0AAC| | |2016-06-06|2018-09-20|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Intuitive didactic budgetary management
00609000002IvGRAA0|00109000005fsqmAAA|New Business|00509000000V8fxAAC| | |2017-06-20|2018-09-20|Lost|Marketing|0.0|0.0|EUR| | |Visionary cohesive help-desk
00609000002IuOxAAK|00109000005fsU0AAI|New Business|00509000000V8fTAAS| | |2017-10-27|2018-09-20|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Cross-platform secondary help-desk
00609000002IvAPAA0|00109000005fsY8AAI|New Business|00509000000V8fxAAC| | |2017-11-13|2018-09-20|Lost|Marketing|0.0|0.0|EUR| | |Re-engineered contextually-based firmware
00609000002IuiQAAS|00109000005fu5AAAQ|New Business|00509000000V8fTAAS| | |2018-03-22|2017-02-08|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Cross-group bandwidth-monitored projection
00609000002IvBgAAK|00109000005fsdbAAA|New Business|00509000000V8f9AAC| | |2018-05-24|2018-09-20|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Networked optimizing application
00609000002Iuk3AAC|00109000005fuGLAAY|New Business|00509000000V8gMAAS| | |2018-10-04|2018-05-29|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Re-engineered clear-thinking system engine
00609000002IvKlAAK|00109000005ftKTAAY|New Business|00509000000V8dTAAS| | |2018-10-09|2018-09-20|Lost|Marketing|0.0|0.0|EUR| | |Extended motivating website
00609000002Iv39AAC|00109000005fs1pAAA|New Business|00509000000V8gMAAS| | |2019-01-30|2018-02-19|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Fully-configurable hybrid encryption
00609000002IvApAAK|00109000005fsavAAA|New Business|00509000000V8dTAAS| | |2019-01-15|2018-10-10|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Decentralized system-worthy support
00609000002Iv1AAAS|00109000005frv6AAA|New Business|00509000000WaKaAAK| | |2019-01-24|2019-01-24|Lost|Sales Generated|53573.87|0.0|EUR|Sales Generated Lead - by AE/AM| |Adaptive reciprocal alliance
00609000002IvI5AAK|00109000005ft4sAAA|New Business|00509000000V8gMAAS| | |2019-01-17|2018-05-21|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Multi-tiered uniform help-desk
00609000002Iv3kAAC|00109000005fs6EAAQ|New Business|00509000000V8gCAAS| | |2019-02-18|2019-01-22|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Organized next generation success
00609000002IukjAAC|00109000005fuKUAAY|New Business|00509000000V8fdAAC| | |2019-04-10|2019-03-04|Lost|Partner Sourced|0.0|0.0|EUR|Partner Sourced - Alliances| |Up-sized motivating structure
00609000002IuiUAAS|00109000005fu5AAAQ|New Business|00509000000V8eLAAS| | |2019-05-05|2017-11-29|Lost|Marketing|48765.41|0.0|EUR|Marketing before 2021| |Versatile upward-trending structure
00609000002IucRAAS|00109000005ftTDAAY|New Business|00509000000V8fdAAC| | |2019-05-07|2019-02-13|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Centralized eco-centric success
00609000002IuoZAAS|00109000005fuz6AAA|New Business|00509000000V8f4AAC| | |2020-04-15|2020-02-17|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Enhanced encompassing framework
00609000002IuQxAAK|00109000005fsgLAAQ|New Business|00509000000V8g7AAC| | |2018-11-16|2018-11-12|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Networked transitional methodology
00609000002IuOsAAK|00109000005fsTJAAY|New Business|00509000000Wm9iAAC| | |2019-01-21|2018-06-26|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Vision-oriented executive Graphical User Interface
00609000002IuC8AAK|00109000005frtwAAA|New Business|00509000000V8fTAAS| | |2017-08-29|2017-01-12|Lost|Marketing|34136.54|0.0|EUR| | |Seamless homogeneous benchmark
00609000002IuYgAAK|00109000005ft6SAAQ|New Business|00509000000V8eGAAS| | |2018-06-04|2018-04-09|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Face-to-face didactic website
00609000002IuXIAA0|00109000005fsywAAA|New Business|00509000000V8fJAAS| | |2016-10-19|2015-12-07|Lost|Marketing|0.0|0.0|EUR| | |Triple-buffered transitional Graphical User Interface
00609000002IvRqAAK|00109000005funvAAA|New Business|00509000000V8fJAAS| | |2017-08-23|2016-06-01|Lost|Marketing|93649.36|0.0|EUR| | |Organized upward-trending conglomeration
00609000002IvIwAAK|00109000005ftAfAAI|New Business|00509000000V8gMAAS| | |2018-08-28|2018-02-20|Lost|Marketing|70097.54000000001|0.0|EUR|Marketing before 2021| |Re-contextualized intermediate structure
00609000002IvTXAA0|00109000005fwVIAAY|New Business|00509000000V8dTAAS| | |2019-01-17|2018-09-18|Lost|Partner Sourced|22011.77|0.0|EUR|Partner Sourced - Alliances| |Grass-roots value-added array
00609000002IucXAAS|00109000005ftTMAAY|New Business|00509000000V8fTAAS| | |2019-06-06|2019-04-04|Lost|Marketing|0.0|0.0|EUR| | |Managed coherent customer loyalty
00609000002IvEmAAK|00109000005fsnJAAQ|New Business|00509000000V8fsAAC| | |2019-09-30|2019-09-16|Lost|Marketing|61038.72|0.0|EUR|Marketing before 2021| |Programmable 4thgeneration software
00609000002IvNPAA0|00109000005ftj4AAA|New Business|00509000000V8fdAAC| | |2020-05-18|2019-09-25|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Versatile bottom-line strategy
00609000002IvUZAA0|00109000005fwqxAAA|New Business|00509000000V8dwAAC| | |2020-05-05|2020-04-02|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Re-engineered grid-enabled parallelism
00609000002IusKAAS|00109000005fxNxAAI|New Business|00509000000V8fnAAC| | |2020-06-24|2020-06-17|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Automated zero-defect hardware
00609000002IupGAAS|00109000005fv8yAAA|New Business|00509000000V8fEAAS| | |2020-11-20|2020-07-21|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021|Embedded Analytics for Software Companies|Devolved motivating superstructure
00609000002IuCGAA0|00109000005frtwAAA|New Business|00509000000V8fTAAS| | |2018-06-24|2018-09-20|Lost|Marketing|0.0|0.0|EUR| | |Stand-alone 3rdgeneration leverage
00609000002IuC2AAK|00109000005frtwAAA|New Business|00509000000V8fTAAS| | |2018-06-24|2016-11-09|Lost|Marketing|0.0|0.0|EUR| | |Secured systematic core
00609000002IvMhAAK|00109000005ftZxAAI|New Business|00509000000V8g7AAC| | |2018-07-07|2018-05-08|Lost|Marketing|0.0|0.0|EUR| | |Universal attitude-oriented middleware
00609000002IuMTAA0|00109000005fsKMAAY|New Business|00509000000V8dwAAC| | |2018-10-01|2018-07-10|Lost|Partner Sourced|23710.29|0.0|EUR|Partner Sourced - Alliances| |Upgradable holistic alliance
00609000002IuRUAA0|00109000005fshdAAA|New Business|00509000000V8dTAAS| | |2018-11-26|2018-05-23|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Centralized impactful analyzer
00609000002IudGAAS|00109000005ftc9AAA|New Business|00509000000WaPyAAK| | |2018-11-28|2018-05-29|Lost|Marketing|0.0|0.0|EUR| | |Exclusive web-enabled concept
00609000002Iv8cAAC|00109000005fsKdAAI|New Business|00509000000V8fTAAS| | |2019-01-11|2018-12-05|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Quality-focused needs-based strategy
00609000002IuFxAAK|00109000005fs1AAAQ|New Business|00509000000V8fYAAS| | |2019-01-22|2018-09-20|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Ergonomic client-driven conglomeration
00609000002IuVyAAK|00109000005fstdAAA|New Business|00509000000V8g7AAC| | |2019-01-22|2018-06-26|Lost|Marketing|0.0|0.0|EUR| | |Down-sized bi-directional task-force
00609000002IvDgAAK|00109000005fsm1AAA|New Business|00509000000WaKtAAK| | |2019-01-17|2018-05-18|Lost|Marketing|0.0|0.0|EUR| | |Implemented intangible hardware
00609000002IuX6AAK|00109000005fsycAAA|New Business|00509000000V8epAAC| | |2019-01-23|2018-06-21|Lost|Partner Sourced|0.0|0.0|EUR|Partner Sourced - Alliances| |Expanded static productivity
00609000002IuEeAAK|00109000005fryAAAQ|New Business|00509000000WaNYAA0| | |2019-01-11|2018-03-13|Lost|Marketing|0.0|0.0|EUR| | |Total reciprocal productivity
00609000002IuK0AAK|00109000005fsFrAAI|New Business|00509000000V8fsAAC| | |2019-02-14|2018-11-12|Lost|Partner Sourced|22518.86|0.0|EUR|Partner Sourced - Alliances| |Configurable demand-driven system engine
00609000002IuGmAAK|00109000005fs32AAA|New Business|00509000000V8gCAAS| | |2019-03-19|2019-03-13|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Re-contextualized reciprocal neural-net
00609000002IvNXAA0|00109000005ftjMAAQ|New Business|00509000000V8fdAAC| | |2019-03-27|2018-03-05|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Quality-focused modular matrices
00609000002IuWTAA0|00109000005fsuYAAQ|New Business|00509000000V8gHAAS| | |2019-04-30|2018-04-24|Lost|Marketing|0.0|0.0|EUR| | |Sharable contextually-based solution
00609000002IuiHAAS|00109000005fu4qAAA|New Business|00509000000V8fYAAS| | |2019-07-29|2018-12-05|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Function-based optimal time-frame
00609000002IuFIAA0|00109000005fs00AAA|New Business|00509000000V8fdAAC| | |2019-10-21|2019-02-28|Lost|Marketing|37694.82|0.0|EUR|Marketing before 2021| |Progressive leadingedge standardization
00609000002IvK1AAK|00109000005ftJ6AAI|New Business|00509000000V8dwAAC| | |2020-01-14|2019-12-03|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Profit-focused neutral extranet
00609000002IupvAAC|00109000005fvNCAAY|New Business|00509000000V8f4AAC| | |2020-04-15|2020-03-05|Lost|Marketing|0.0|0.0|EUR| | |Fully-configurable zero administration adapter
00609000002IvKQAA0|00109000005ftJNAAY|New Business|00509000000V8f4AAC| | |2020-04-15|2019-05-02|Lost|Marketing|0.0|0.0|EUR| | |Object-based full-range utilization
00609000002IuZwAAK|00109000005ftF9AAI|New Business|00509000000V8g2AAC| | |2020-06-22|2020-04-14|Lost|Marketing|0.0|0.0|EUR| | |Fundamental 4thgeneration knowledge user
00609000002IuzdAAC|00109000005fzIkAAI|New Business|00509000000V8e1AAC| | |2020-09-22|2020-07-20|Lost|Marketing|0.0|0.0|EUR| | |Profound real-time matrix
00609000002IvTQAA0|00109000005fvLdAAI|New Business|00509000000V8euAAC| | |2020-10-31|2020-08-12|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Advanced stable infrastructure
00609000002IvCcAAK|00109000005fsi8AAA|New Business|00509000000V8eQAAS| | |2020-11-10|2020-09-21|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Upgradable zero-defect attitude
00609000002IuQ5AAK|00109000005fseKAAQ|New Business|00509000000V8fTAAS| | |2016-10-25|2018-09-20|Lost|Marketing|0.0|0.0|EUR| | |Open-architected context-sensitive open architecture
00609000002IuLFAA0|00109000005fsIkAAI|New Business|00509000000WaPjAAK| | |2017-02-17|2018-09-20|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Reduced client-driven application
00609000002IuDOAA0|00109000005frwLAAQ|New Business|00509000000Wm9iAAC| | |2017-03-02|2017-01-30|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Cloned client-server productivity
00609000002IvQUAA0|00109000005fufBAAQ|New Business|00509000000WaKaAAK| | |2017-10-12|2018-09-20|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Compatible contextually-based process improvement
00609000002Iv2CAAS|00109000005fs1CAAQ|New Business|00509000000V8gMAAS| | |2018-02-06|2017-07-24|Lost|Sales Generated|44774.55|0.0|EUR|Sales Generated Lead - by AE/AM| |Pre-emptive maximized moderator
00609000002IuMEAA0|00109000005fsJfAAI|New Business|00509000000V8gMAAS| | |2018-03-19|2018-01-22|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Intuitive transitional ability
00609000002IvDFAA0|00109000005fsjiAAA|New Business|00509000000V8dTAAS| | |2018-05-22|2018-05-22|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |User-centric zero administration infrastructure
00609000002IuSGAA0|00109000005fskKAAQ|New Business|00509000000V8fTAAS| | |2018-05-29|2018-09-20|Lost|Marketing|0.0|0.0|EUR| | |Synchronized bi-directional knowledgebase
00609000002IuMIAA0|00109000005fsJfAAI|New Business|00509000000V8fYAAS| | |2018-11-15|2018-10-25|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |De-engineered eco-centric open system
00609000002Iv3KAAS|00109000005fs1sAAA|New Business|00509000000V8dTAAS| | |2019-01-21|2019-01-18|Lost|Partner Sourced|0.0|0.0|EUR|Partner Sourced - Alliances| |Realigned even-keeled ability
00609000002IuZDAA0|00109000005ft8LAAQ|New Business|00509000000V8gMAAS| | |2019-01-10|2018-09-20|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Reverse-engineered grid-enabled function
00609000002IuewAAC|00109000005ftqcAAA|New Business|00509000000V8fsAAC| | |2019-01-22|2018-09-20|Lost|Marketing|158411.47|0.0|EUR| | |Open-architected neutral application
00609000002IuYxAAK|00109000005ft82AAA|New Business|00509000000V8fdAAC| | |2019-01-15|2018-09-13|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Virtual bifurcated hub
00609000002IuIHAA0|00109000005fsBnAAI|New Business|00509000000V8fYAAS| | |2019-01-14|2018-02-26|Lost|Marketing|0.0|0.0|EUR| | |Multi-layered cohesive adapter
00609000002IuJJAA0|00109000005fsCLAAY|New Business|00509000000V8eLAAS| | |2019-02-03|2019-01-18|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Enterprise-wide multimedia system engine
00609000002IuJ0AAK|00109000005fsCHAAY|New Business|00509000000V8dTAAS| | |2019-04-30|2019-03-15|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Right-sized full-range conglomeration
00609000002IuEAAA0|00109000005frxLAAQ|New Business|00509000000WaKaAAK| | |2019-05-03|2019-04-11|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Up-sized tertiary solution
00609000002IvBMAA0|00109000005fsd5AAA|New Business|00509000000V8eGAAS| | |2019-08-27|2018-02-07|Lost|Marketing|21216.83|0.0|EUR| | |Business-focused interactive knowledge user
00609000002IuRdAAK|00109000005fsjiAAA|New Business|00509000000V8dTAAS| | |2019-10-02|2018-12-10|Lost|Marketing|0.0|0.0|EUR| | |Decentralized grid-enabled flexibility
00609000002IuowAAC|00109000005fv3mAAA|New Business|00509000000V8fdAAC| | |2019-11-19|2019-10-11|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Streamlined system-worthy architecture
00609000002IuPQAA0|00109000005fsUJAAY|New Business|00509000000V8eLAAS| | |2019-11-15|2019-10-14|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Organic local complexity
00609000002IvHsAAK|00109000005ft4ZAAQ|New Business|00509000000V8eLAAS| | |2019-12-06|2019-04-03|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Distributed multi-state Graphical User Interface
00609000002IuhEAAS|00109000005fu0KAAQ|New Business|00509000000V8eGAAS| | |2020-11-25|2020-11-18|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Progressive interactive budgetary management
00609000002IugVAAS|00109000005ftybAAA|New Business|00509000000V8eLAAS| | |2020-06-01|2019-06-23|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Exclusive heuristic attitude
00609000002IuhgAAC|00109000005fu3sAAA|New Business|00509000000V8g7AAC| | |2019-01-21|2018-06-29|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Devolved national access
00609000002IuQsAAK|00109000005fsgLAAQ|New Business|00509000000V8g7AAC| | |2019-04-18|2018-06-26|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Customer-focused didactic info-mediaries
00609000002IuM8AAK|00109000005fsJfAAI|New Business|00509000000Wm9iAAC| | |2016-09-15|2016-02-18|Lost|Marketing|0.0|0.0|EUR| | |Triple-buffered solution-oriented pricing structure
00609000002IuenAAC|00109000005ftqcAAA|New Business|00509000000Wm9iAAC| | |2017-09-21|2017-03-01|Lost|Sales Generated|21020.6|0.0|EUR|Sales Generated Lead - by AE/AM| |Pre-emptive zero administration moratorium
00609000002Iv3IAAS|00109000005fs1sAAA|New Business|00509000000V8dTAAS| | |2019-03-18|2018-06-07|Lost|Partner Sourced|76807.12|0.0|EUR|Partner Sourced - Alliances| |Cross-platform asymmetric application
00609000002IusmAAC|00109000005fxcuAAA|New Business|00509000000V8euAAC| | |2021-01-06|2020-09-03|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021|Embedded Analytics for Software Companies|Enterprise-wide local function
00609000002IuFTAA0|00109000005fs0JAAQ|New Business|00509000000V8fTAAS| | |2016-10-03|2016-09-19|Lost|Marketing|0.0|0.0|EUR| | |Compatible transitional standardization
00609000002IvJfAAK|00109000005ftDzAAI|New Business|00509000000V8fxAAC| | |2017-06-13|2017-05-26|Lost|Marketing|0.0|0.0|EUR| | |Monitored eco-centric application
00609000002Iv5RAAS|00109000005fsCTAAY|New Business|00509000000V8gMAAS| | |2017-10-16|2017-04-25|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Public-key didactic flexibility
00609000002IvNpAAK|00109000005ftjaAAA|New Business|00509000000V8gMAAS| | |2017-11-15|2017-09-27|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Extended encompassing toolset
00609000002IuOQAA0|00109000005fsS2AAI|New Business|00509000000V8fTAAS| | |2018-03-14|2018-02-27|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Re-contextualized intermediate database
00609000002Iv5TAAS|00109000005fsCTAAY|New Business|00509000000V8fTAAS| | |2018-08-08|2017-08-08|Lost|Marketing|73380.70999999999|0.0|EUR| | |User-friendly multimedia throughput
00609000002IupnAAC|00109000005fvDMAAY|New Business|00509000000WaQSAA0| | |2018-09-18|2018-06-20|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Upgradable human-resource projection
00609000002IvHLAA0|00109000005ft3xAAA|New Business|00509000000V8f4AAC| | |2018-09-25|2018-06-19|Lost|Marketing|0.0|0.0|EUR| | |Re-engineered contextually-based focus group
00609000002IvBbAAK|00109000005fsdGAAQ|New Business|00509000000V8gCAAS| | |2018-09-18|2018-06-20|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Seamless local budgetary management
00609000002IuiMAAS|00109000005fu4vAAA|New Business|00509000000V8f9AAC| | |2018-10-16|2018-09-20|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Networked fault-tolerant intranet
00609000002IuT7AAK|00109000005fsktAAA|New Business|00509000000V8fTAAS| | |2018-10-15|2018-06-12|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Enhanced real-time customer loyalty
00609000002IujPAAS|00109000005fuDFAAY|New Business|00509000000V8g7AAC| | |2018-10-16|2018-09-20|Lost|Marketing|0.0|0.0|EUR| | |Multi-lateral attitude-oriented open system
00609000002Iub2AAC|00109000005ftJ6AAI|New Business|00509000000V8gCAAS| | |2018-10-01|2018-05-04|Lost|Marketing|39862.59|0.0|EUR|Marketing before 2021| |Ameliorated local core
00609000002IuMeAAK|00109000005fsKdAAI|New Business|00509000000V8fTAAS| | |2018-10-31|2017-06-21|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Compatible 3rdgeneration array
00609000002IugQAAS|00109000005ftybAAA|New Business|00509000000V8gCAAS| | |2018-11-12|2018-01-16|Lost|Sales Generated|31902.97|0.0|EUR|Sales Generated Lead - by AE/AM| |Managed impactful pricing structure
00609000002IuZvAAK|00109000005ftF9AAI|New Business|00509000000V8g2AAC| | |2018-11-07|2018-06-21|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Multi-layered coherent hub
00609000002IuSqAAK|00109000005fskqAAA|New Business|00509000000V8dTAAS| | |2018-12-10|2018-11-29|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Visionary static product
00609000002IuebAAC|00109000005ftq0AAA|New Business|00509000000V8gCAAS| | |2018-12-03|2018-09-20|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Centralized foreground adapter
00609000002IuckAAC|00109000005ftToAAI|New Business|00509000000WaPyAAK| | |2018-12-21|2017-12-22|Lost|Marketing|0.0|0.0|EUR| | |Re-engineered heuristic moratorium
00609000002IvCsAAK|00109000005fsjZAAQ|New Business|00509000000WaPyAAK| | |2018-12-03|2017-10-19|Lost|Marketing|0.0|0.0|EUR| | |Cross-platform coherent architecture
00609000002IuhGAAS|00109000005fu0UAAQ|New Business|00509000000V8fJAAS| | |2019-01-23|2018-02-02|Lost|Marketing|0.0|0.0|EUR| | |Balanced global complexity
00609000002Iv7KAAS|00109000005fsHsAAI|New Business|00509000000V8dTAAS| | |2019-01-20|2017-07-02|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Enterprise-wide full-range productivity
00609000002IvDcAAK|00109000005fslkAAA|New Business|00509000000V8gCAAS| | |2019-01-15|2018-03-12|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Implemented didactic synergy
00609000002Iv1YAAS|00109000005frvQAAQ|New Business|00509000000WaQSAA0| | |2019-01-11|2018-04-30|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |De-engineered explicit application
00609000002IvKgAAK|00109000005ftK0AAI|New Business|00509000000WaPyAAK| | |2019-02-25|2018-11-12|Lost|Marketing|0.0|0.0|EUR| | |Phased full-range project
00609000002Iv2hAAC|00109000005fs1XAAQ|New Business|00509000000V8fdAAC| | |2019-04-03|2017-11-20|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Balanced directional superstructure
00609000002IuYLAA0|00109000005ft5lAAA|New Business|00509000000V8dTAAS| | |2019-05-10|2017-02-16|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Adaptive contextually-based budgetary management
00609000002IuK2AAK|00109000005fsFrAAI|New Business|00509000000V8fsAAC| | |2019-05-19|2019-02-14|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Multi-tiered asynchronous process improvement
00609000002IuQQAA0|00109000005fsfYAAQ|New Business|00509000000V8fYAAS| | |2019-07-30|2019-02-13|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Profit-focused intermediate conglomeration
00609000002IuZ6AAK|00109000005ft8DAAQ|New Business|00509000000V8fsAAC| | |2019-07-01|2019-05-19|Lost|Marketing|0.0|0.0|EUR| | |Compatible heuristic orchestration
00609000002IuoDAAS|00109000005futAAAQ|New Business|00509000000V8gHAAS| | |2019-10-01|2019-05-06|Lost|Marketing|0.0|0.0|EUR| | |Enhanced even-keeled function
00609000002IuGlAAK|00109000005fs32AAA|New Business|00509000000V8eLAAS| | |2019-10-14|2019-02-25|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Right-sized mobile solution
00609000002IvJzAAK|00109000005ftJ6AAI|New Business|00509000000V8dwAAC| | |2020-01-14|2019-10-24|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |User-centric radical utilization
00609000002IvKiAAK|00109000005ftK0AAI|New Business|00509000000V8gHAAS| | |2020-02-19|2019-06-12|Lost|Marketing|0.0|0.0|EUR| | |Pre-emptive 4thgeneration structure
00609000002IvUyAAK|00109000005fwyGAAQ|New Business|00509000000V8e1AAC| | |2020-04-08|2020-02-27|Lost|Marketing|16234.25|0.0|EUR| | |Integrated cohesive circuit
00609000002IurWAAS|00109000005fx3SAAQ|New Business|00509000000V8fsAAC| | |2020-05-05|2020-04-14|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Networked well-modulated middleware
00609000002IusvAAC|00109000005fxgHAAQ|New Business|00509000000V8fdAAC| | |2020-05-20|2020-04-21|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Networked non-volatile Local Area Network
00609000002Ius8AAC|00109000005fxI2AAI|New Business|00509000000V8eVAAS| | |2020-06-22|2020-05-06|Lost|Marketing|0.0|0.0|USD| |Embedded Analytics for Software Companies|Team-oriented tertiary implementation
00609000002IuSWAA0|00109000005fskeAAA|New Business|00509000000V8eQAAS| | |2020-07-06|2020-02-12|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Upgradable composite middleware
00609000002IvSMAA0|00109000005fvDMAAY|Cross sell|00509000000V8XyAAK| | |2020-08-25|2020-04-20|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Centralized fresh-thinking interface
00609000002IuqAAAS|00109000005fvl1AAA|New Business|00509000000V8eQAAS| | |2020-10-02|2020-01-09|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Compatible high-level orchestration
00609000002IuS8AAK|00109000005fsk7AAA|New Business|00509000000V8eGAAS| | |2020-10-13|2020-09-29|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Optimized bi-directional productivity
00609000002IuivAAC|00109000005fu5tAAA|New Business|00509000000V8eGAAS| | |2020-12-11|2020-10-20|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Cloned asymmetric conglomeration
00609000002IvFHAA0|00109000005fspXAAQ|New Business|00509000000V8fxAAC| | |2017-08-16|2017-02-07|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Ergonomic bandwidth-monitored website
00609000002Iv7bAAC|00109000005fsIIAAY|New Business|00509000000V8fJAAS| | |2017-12-30|2017-10-18|Lost|Marketing|13658.18|0.0|EUR| | |Synergized web-enabled migration
