id|accountid|type|ownerid|deal_license_activation_start_date__c|deal_license_activation_end_date__c|closedate|createddate|opportunity_stage_status__c|leadsource_category__c|deal_total_non_recurring__c|deal_total_recurring__c|currencyisocode|LeadSource|Deal_use_case__c|name
00609000007VWUHAA4|00109000005fvFZAAY|Upsell|00509000000V8dwAAC|2021-07-01|2021-09-30|2021-06-30|2021-06-03|Won|Sales/CSM|0.0|10978.32|EUR|Sales Generated Lead - AE, CSM, SDR|Embedded Analytics for Software Companies|Assimilated coherent extranet
00609000007VmsZAAS|0010900000Lauf3AAB|New Business|00509000005LBPTAA4|2021-07-20|2023-07-19|2021-08-24|2021-06-22|Lost|Marketing|0.0|0.0|USD|Software Comparison|Data Portal/Embedded in another situation|Multi-channeled zero administration paradigm
00609000007VojwAAC|0010900000Lb4HeAAJ|New Business|00509000002EFk2AAG|2021-07-26|2022-07-25|2021-07-29|2021-06-24|Won|Marketing|3700.6099999999997|25517.940000000002|EUR|SEO - Organic|Embed - Data Portal for suppliers, clients, members|Multi-layered optimal utilization
00609000007ViCNAA0|0010900000La4l5AAB|New Business|00509000000V8euAAC|2021-09-27|2024-09-26|2021-09-08|2021-06-17|Lost|Sales/CSM|0.0|41833.32|EUR|Sales Generated Lead - AE, CSM, SDR|Embedded Analytics for Software Companies|Persevering client-server capacity
00609000007VbHwAAK|00109000005g01pAAA|Cross sell|00509000002EFk2AAG|2021-09-30|2022-09-29|2021-09-30|2021-06-10|Won|Alliances|0.0|75947.57|EUR|Partner Sourced - Alliances|Embed - Data Portal for suppliers, clients, members|Diverse needs-based framework
00609000007Vrx7AAC|0010900000VUPVZAA5|New Business|00509000000V8eBAAS|2021-11-29|2022-11-28|2021-11-08|2021-06-30|Lost|Marketing|0.0|0.0|EUR|Google - Ads - Search|Embedded Analytics for Software Companies|Diverse tertiary customer loyalty
00609000007ViHDAA0|00109000005fsnpAAA|Upsell|00509000000V8eLAAS|2021-12-31|2022-12-30|2021-11-22|2021-06-18|Won|Sales/CSM|0.0|79624.16|EUR|Sales Generated Lead - AE, CSM, SDR|Real Estate Agencies|Virtual leadingedge migration
00609000007Vs77AAC|0010900000VULusAAH|New Business|00509000000V8eLAAS|2021-12-31|2022-12-30|2021-12-29|2021-06-30|Won|Marketing & Alliances|53783.78|0.0|EUR|Content, Events & webinar - Alliances booked|Real Estate Agencies|Ameliorated bottom-line protocol
00609000007VceOAAS|0010900000LZTw3AAH|New Business|00509000002DYMOAA4|2021-12-31|2022-12-30|2021-12-09|2021-06-11|Won|Alliances|0.0|34284.9|EUR|Partner Sourced - Alliances|Public Sector - Data Portal|Profit-focused coherent Graphical User Interface
00609000007VosWAAS|0010900000Lb4JQAAZ|New Business|00509000000V8eQAAS|2021-12-31|2022-12-30|2021-12-31|2021-06-24|Won|Marketing|29614.68|0.0|EUR|SEO - Organic|Public Sector - Internal Performance|Reactive web-enabled budgetary management
00609000007Vn5AAAS|00109000005frxUAAQ|Cross sell|00509000003wRtxAAE|2022-01-31|2023-01-30|2022-01-31|2021-06-23|Won|Sales/CSM|0.0|171418.18|EUR|Sales Generated Lead - AE, CSM, SDR|Native on other Cloud Solution|Networked multi-tasking policy
00609000007VkWlAAK|0010900000LaefQAAR|New Business|00509000000V8eBAAS|2022-02-01|2023-01-31|2022-02-14|2021-06-21|Lost|Marketing|0.0|0.0|EUR|Direct traffic|Embedded Analytics for Software Companies|Team-oriented maximized approach
00609000007VqrSAAS|0010900000VU8vsAAD|Cross sell|00509000000V8eLAAS|2022-03-31|2023-03-30|2021-12-24|2021-06-29|Won|Alliances|3436.62|23645.739999999998|EUR|Partner Sourced - Alliances|Real Estate Agencies|Multi-layered bifurcated firmware
00609000007Vs93AAC|0010900000VURymAAH|Cross sell|00509000000V8eGAAS|2022-05-25|2023-11-24|2022-05-23|2021-06-30|Won|Sales/CSM|0.0|57939.07|EUR|Sales Generated Lead - AE, CSM, SDR|Banking Monitoring|Virtual optimizing artificial intelligence
00609000007VceYAAS|0010900000LZTwSAAX|New Business|00509000000V8eBAAS|2022-12-30|2023-12-29|2022-05-16|2021-06-11|Won|Marketing|12004.76|49864.63|EUR|Direct traffic|Embedded Analytics for Software Companies|Enhanced web-enabled superstructure
00609000007W3rWAAS|00109000005g0uvAAA|Upsell|00509000000V8euAAC|||2022-03-21|2021-07-16|Lost|Marketing|0.0|0.0|EUR|SEO - Organic|Real Estate Agencies|Down-sized mobile knowledge user
00609000007WC74AAG|0010900000WLCWdAAP|New Business|00509000000V8eBAAS|||2021-09-08|2021-07-28|Lost|Marketing|0.0|0.0|EUR|Google - Ads - Search|Embedded Analytics for Software Companies|Sharable 5thgeneration Graphical User Interface
00609000007W8i3AAC|0010900000WKOffAAH|New Business|00509000000V8eQAAS|||2022-09-22|2021-07-22|Lost|Marketing|0.0|0.0|EUR|SEO - Organic|Executive Analytics Dashboard|Diverse tertiary installation
00609000007VvIqAAK|0010900000WId0zAAD|New Business|00509000000V8eLAAS|||2021-09-28|2021-07-06|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR|Real Estate Agencies|Balanced background workforce
00609000007W1WIAA0|0010900000WJVqXAAX|New Business|00509000005LBPTAA4|||2021-09-14|2021-07-13|Lost|Marketing|0.0|0.0|EUR|SEO - Organic|Embedded Analytics for Software Companies|Quality-focused optimal conglomeration
00609000007VsuGAAS|0010900000WIFU6AAP|New Business|00509000005LBPTAA4|||2022-04-05|2021-07-01|Lost|Marketing|0.0|0.0|USD|Software Comparison|Embedded Analytics for Software Companies|Automated multimedia flexibility
00609000007W4KCAA0|0010900000WJnmfAAD|New Business|00509000005LBPTAA4|||2021-09-28|2021-07-16|Lost|Marketing|0.0|0.0|EUR|Linkedin - Ads|Embedded Analytics for Software Companies|Configurable didactic superstructure
00609000007WBbLAAW|0010900000WL7ivAAD|New Business|00509000003zIYXAA2|||2021-10-14|2021-07-27|Lost|Marketing|0.0|0.0|USD|Direct traffic|Sales Performance in Franchises|Quality-focused global intranet
00609000007W9LvAAK|0010900000WKT0xAAH|New Business|00509000002DYMOAA4|||2021-11-08|2021-07-22|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR|No specific Use Case yet|Seamless upward-trending instruction set
00609000007WBrsAAG|0010900000WLAzYAAX|New Business|00509000000V8dTAAS|||2022-01-28|2021-07-28|Lost|Alliances|0.0|0.0|EUR|Partner Sourced - Alliances|No specific Use Case yet|Seamless high-level interface
00609000007VwaBAAS|00109000005fznBAAQ|Upsell|00509000002EFk2AAG|||2021-10-01|2021-07-07|Lost|Marketing|0.0|0.0|EUR|SEO - Organic|Embed - Data Portal for suppliers, clients, members|Organized homogeneous interface
00609000007WFdsAAG|00109000005fy38AAA|Cross sell|00509000000WaMQAA0|||2021-09-24|2021-07-30|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR|Sales Force Effectiveness in Pharma|Extended dedicated framework
00609000007VwkyAAC|0010900000WIj6IAAT|New Business|00509000005LBPOAA4|||2021-07-28|2021-07-07|Lost|Sales/CSM|0.0|0.0|USD|Sales Generated Lead - AE, CSM, SDR|Sales Performance in Franchises|Universal tangible policy
00609000007WAihAAG|0010900000WKzC2AAL|New Business|00509000000V8eQAAS|||2023-01-23|2021-07-26|Lost|Marketing|0.0|0.0|EUR|Content, Events & webinar - Co-marketing|Public Sector - Internal Performance|Phased tangible productivity
00609000007W65iAAC|0010900000WK3OnAAL|New Business|00509000002DYMOAA4|||2022-05-25|2021-07-19|Lost|Marketing & Alliances|0.0|0.0|EUR|Content, Events & webinar - Alliances booked|No specific Use Case yet|Customer-focused exuding installation
00609000007W6RVAA0|0010900000WK6c1AAD|New Business|00509000005LBPTAA4|||2021-10-26|2021-07-19|Lost|Marketing|0.0|0.0|USD|Outsourcing - Lead Vendor|Embedded Analytics for Software Companies|Adaptive optimizing access
00609000007W0yAAAS|0010900000WJTZlAAP|New Business|00509000000V8eBAAS|||2021-09-13|2021-07-13|Lost|Marketing|0.0|0.0|EUR|Google - Ads - Search|Embedded Analytics for Software Companies|Progressive regional adapter
00609000007W7oHAAS|0010900000WKKqRAAX|New Business|00509000002EFk2AAG|||2021-09-08|2021-07-21|Lost|Marketing|0.0|0.0|EUR|Direct traffic|No specific Use Case yet|Enterprise-wide global knowledgebase
00609000007W2rwAAC|00109000005ft50AAA|New Business|00509000005J6wMAAS|||2022-09-20|2021-07-15|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR|No specific Use Case yet|Persistent eco-centric forecast
00609000007WC0zAAG|00109000005fsegAAA|Cross sell|00509000000V8eQAAS|||2022-08-31|2021-07-28|Lost|Marketing & Alliances|0.0|0.0|EUR|Content, Events & webinar - Alliances booked|Public Sector - Internal Performance|Function-based maximized emulation
00609000007W8ydAAC|0010900000WKQYNAA5|New Business|00509000005LBPOAA4|||2021-09-27|2021-07-22|Lost|Marketing|0.0|0.0|USD|Software Comparison|Embedded Analytics for Software Companies|Ergonomic fault-tolerant contingency
00609000007VyftAAC|0010900000WItmrAAD|New Business|00509000008XKhVAAW|||2022-02-23|2021-07-08|Lost|Marketing|0.0|0.0|USD|Software Comparison|Embedded Analytics for Software Companies|Persevering leadingedge infrastructure
00609000007W9KdAAK|0010900000WKSs2AAH|New Business|00509000008XKhVAAW|||2022-02-23|2021-07-22|Lost|Sales/CSM|0.0|0.0|USD|Sales Generated Lead - AE, CSM, SDR|No specific Use Case yet|De-engineered radical attitude
00609000007W9kvAAC|0010900000WKXx8AAH|New Business|00509000002DYMOAA4|||2022-08-29|2021-07-23|Lost|Sales/CSM|0.0|0.0|EUR|Cold Outreach - Database we own|Public Sector - Data Portal|Cloned 24hour hardware
00609000007W8iIAAS|0010900000WKOmBAAX|New Business|00509000002DYMOAA4|||2022-04-05|2021-07-22|Lost|Marketing|0.0|0.0|EUR|Content, Events & webinar - Co-marketing|No specific Use Case yet|Visionary modular access
00609000007VtV0AAK|0010900000WIK9pAAH|New Business|00509000005LBPOAA4|||2021-08-30|2021-07-02|Lost|Marketing|0.0|0.0|USD|Software Comparison|Executive Analytics Dashboard|Team-oriented motivating migration
00609000007W3SLAA0|0010900000GgefOAAR|New Business|00509000002DYMOAA4|||2021-10-19|2021-07-15|Lost|Marketing|0.0|0.0|EUR|SEO - Organic|No specific Use Case yet|Cloned scalable model
00609000007W7SMAA0|0010900000WKHgJAAX|New Business|00509000002EFk2AAG|||2022-02-17|2021-07-21|Lost|Marketing|0.0|0.0|EUR|Outsourcing - Lead Vendor|Sales Performance in Franchises|Quality-focused asymmetric conglomeration
00609000007WCBPAA4|0010900000WLEaBAAX|New Business|00509000005LBPTAA4|||2021-09-22|2021-07-28|Lost|Marketing|0.0|0.0|EUR|SEO - Organic|Embedded Analytics for Software Companies|Reduced needs-based function
00609000007W7SHAA0|00109000005ftYOAAY|Cross sell|00509000000V8eQAAS|||2022-02-09|2021-07-21|Lost|Marketing|0.0|0.0|EUR|Content, Events & webinar - Co-marketing|No specific Use Case yet|Profit-focused hybrid firmware
00609000007W0YWAA0|0010900000WJPt1AAH|Cross sell|00509000002DYM9AAO|||2022-01-12|2021-07-12|Lost|Marketing|0.0|0.0|EUR|Linkedin - Organic|No specific Use Case yet|Balanced multi-state protocol
00609000007VtT4AAK|0010900000WIJ8lAAH|New Business|00509000000V8fJAAS|||2021-08-17|2021-07-02|Lost|Marketing|0.0|0.0|EUR|SEO - Organic|Sales Force Effectiveness in Pharma|Synergized bandwidth-monitored attitude
00609000007VsuBAAS|0010900000WIFQAAA5|New Business|00509000005LBPTAA4|||2021-08-24|2021-07-01|Lost|Marketing|0.0|0.0|EUR|Linkedin - Organic|Embedded Analytics for Software Companies|Robust heuristic help-desk
00609000007VtIJAA0|0010900000WIIlaAAH|New Business|00509000003wRtxAAE|||2022-01-19|2021-07-02|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR|No specific Use Case yet|Enterprise-wide 3rdgeneration matrices
00609000007W0blAAC|0010900000WJQ4IAAX|New Business|00509000003wRtxAAE|||2022-07-20|2021-07-12|Lost|Alliances|0.0|0.0|EUR|Partner Sourced - Alliances|No specific Use Case yet|Reactive 24/7 matrix
00609000007W778AAC|00109000005fsd5AAA|New Business|00509000000V8eGAAS|||2021-10-05|2021-07-20|Lost|Sales/CSM|0.0|0.0|EUR|Cold Outreach - Database we own|No specific Use Case yet|Balanced executive migration
00609000007W5enAAC|0010900000WJzsKAAT|New Business|00509000000V8euAAC|||2022-01-18|2021-07-19|Lost|Marketing|0.0|0.0|EUR|Google - Ads - Search|Embedded Analytics for Software Companies|User-centric fault-tolerant hardware
00609000007VwZ3AAK|0010900000WIhjAAAT|New Business|00509000000V8eLAAS|||2021-10-04|2021-07-07|Lost|Marketing|0.0|0.0|EUR|Outsourcing - Lead Vendor|Executive Analytics Dashboard|Mandatory logistical projection
00609000007W9LlAAK|0010900000WKSxtAAH|New Business|00509000002DYMOAA4|||2022-04-25|2021-07-22|Lost|Marketing & Alliances|0.0|0.0|EUR|Content, Events & webinar - Alliances booked|Public Sector - Data Portal|Inverse zero tolerance projection
00609000007W7H3AAK|0010900000WKEiYAAX|New Business|00509000005LBPTAA4|||2021-08-24|2021-07-20|Lost|Marketing|0.0|0.0|EUR|SEO - Organic|Embedded Analytics for Software Companies|Total directional emulation
00609000007W1VeAAK|0010900000WJVjaAAH|New Business|00509000000V8euAAC|||2021-09-14|2021-07-13|Lost|Marketing|0.0|0.0|EUR|Linkedin - Ads|Embedded Analytics for Software Companies|Advanced content-based neural-net
00609000007W7DVAA0|0010900000WKE8TAAX|New Business|00509000003zIYXAA2|||2021-08-10|2021-07-20|Lost|Marketing|0.0|0.0|EUR|Software Comparison|Native on Snowflake|Team-oriented foreground Local Area Network
00609000007WAkPAAW|0010900000WL1Z7AAL|New Business|00509000000V8eBAAS|||2021-10-28|2021-07-26|Lost|Marketing|0.0|0.0|EUR|Google - Ads - Search|Embedded Analytics for Software Companies|Extended radical artificial intelligence
00609000007WAkTAAW|0010900000WL1ZVAA1|New Business|00509000000V8eBAAS|||2021-09-13|2021-07-26|Lost|Marketing|0.0|0.0|EUR|Linkedin - Organic|Embedded Analytics for Software Companies|Synchronized demand-driven success
00609000007W3clAAC|00109000009kxjXAAQ|New Business|00509000000V8eQAAS|||2022-02-13|2021-07-16|Lost|Marketing|0.0|0.0|EUR|Content, Events & webinar - Co-marketing|Public Sector - Internal Performance|Cross-platform heuristic customer loyalty
00609000007W0YhAAK|0010900000WJPtCAAX|New Business|00509000002DYMOAA4|||2022-04-21|2021-07-12|Lost|Marketing & Alliances|0.0|0.0|EUR|Content, Events & webinar - Alliances booked|Public Sector - Data Portal|Vision-oriented scalable forecast
00609000007VsgPAAS|0010900000WIDzuAAH|New Business|00509000002DYMOAA4|||2021-08-17|2021-07-01|Lost|Alliances|0.0|0.0|EUR|Partner Sourced - Alliances|Public Sector - Data Portal|Programmable eco-centric utilization
00609000007W1DJAA0|0010900000WJTqDAAX|New Business|00509000002DYMOAA4|||2021-09-22|2021-07-13|Lost|Alliances|0.0|0.0|EUR|Partner Sourced - Alliances|No specific Use Case yet|Profound intermediate middleware
00609000007W9UTAA0|0010900000WKTKBAA5|New Business|00509000003zIYXAA2|||2021-08-04|2021-07-22|Lost|Marketing|0.0|0.0|USD|SEO - Organic|Executive Analytics Dashboard|Object-based systematic conglomeration
00609000007WBqQAAW|0010900000WLAuEAAX|New Business|00509000000V8euAAC|||2021-07-28|2021-07-28|Lost|Marketing|0.0|0.0|EUR|SEO - Organic|Embedded Analytics for Software Companies|Business-focused asymmetric analyzer
00609000007WBQIAA4|0010900000WL6S5AAL|New Business|00509000000V8eQAAS|||2021-10-27|2021-07-27|Lost|Marketing & Sales|0.0|0.0|EUR|Temp - Livestorm webinar|Public Sector - Data Portal|Multi-layered zero tolerance complexity
00609000007WB2iAAG|00109000005ftKPAAY|New Business|00509000000V8dTAAS|||2021-08-23|2021-07-26|Lost|Marketing|0.0|0.0|EUR|SEO - Organic|No specific Use Case yet|Cross-platform radical leverage
00609000007WC86AAG|00109000005g1PLAAY|New Business|00509000000V8dTAAS|||2021-09-15|2021-07-28|Lost|Marketing|0.0|0.0|EUR|Google - Ads - Search|Executive Analytics Dashboard|Networked reciprocal customer loyalty
00609000007W7jiAAC|00109000005fspvAAA|New Business|00509000000V8dTAAS|||2021-08-27|2021-07-21|Lost|Marketing|0.0|0.0|EUR|Content, Events & webinar - Tradeshow, Club, Sponsorship|No specific Use Case yet|Enhanced actuating superstructure
00609000007W0uIAAS|0010900000WJREBAA5|New Business|00509000002EFk2AAG|||2021-09-15|2021-07-12|Lost|Marketing|0.0|0.0|EUR|Google - Ads - Search|No specific Use Case yet|Distributed radical leverage
00609000007W2d2AAC|0010900000WJbeEAAT|New Business|00509000005LBPOAA4|||2021-11-01|2021-07-14|Lost|Marketing|0.0|0.0|USD|Software Comparison|Executive Analytics Dashboard|Progressive object-oriented customer loyalty
00609000007Vym7AAC|00109000005fryaAAA|Upsell|00509000000V8dTAAS|||2022-08-31|2021-07-09|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Fundamental uniform hardware
00609000007VtzIAAS|0010900000WIVZNAA5|New Business|00509000002DYMOAA4|||2022-03-14|2021-07-05|Lost|Alliances|0.0|0.0|EUR|Partner Sourced - Alliances|No specific Use Case yet|Optional transitional artificial intelligence
00609000007W0pJAAS|0010900000WJQWnAAP|New Business|00509000000V8eBAAS|||2021-08-11|2021-07-12|Lost|Marketing|0.0|0.0|EUR|Direct traffic|Embedded Analytics for Software Companies|Pre-emptive 6thgeneration synergy
00609000007VxwjAAC|00109000005fs0bAAA|New Business|00509000000V8dTAAS|||2021-11-18|2021-07-08|Lost|Marketing|0.0|0.0|EUR|SEO - Organic|Embedded Analytics for Software Companies|Open-source zero-defect circuit
00609000007W0YgAAK|0010900000WJPtBAAX|New Business|00509000002DYMOAA4|||2022-10-03|2021-07-12|Lost|Marketing & Sales|0.0|0.0|EUR|Temp - Livestorm webinar|Public Sector - Internal Performance|Object-based zero administration instruction set
00609000007VyfAAAS|0010900000WIqshAAD|New Business|00509000000V8eBAAS|||2021-08-16|2021-07-08|Lost|Marketing|0.0|0.0|EUR|Linkedin - Ads|Embedded Analytics for Software Companies|Fully-configurable 6thgeneration architecture
00609000007Vt7YAAS|00109000005g1ziAAA|Embed Usage|00509000000V8eBAAS|2021-04-01|2021-06-30|2021-09-30|2021-07-02|Won|Sales/CSM|0.0|1325.6100000000001|EUR|Sales Generated Lead - AE, CSM, SDR|Embedded Analytics for Software Companies|Future-proofed eco-centric conglomeration
00609000007VzV1AAK|00109000005fsCnAAI|New Business|00509000000V8dTAAS|2021-07-26|2021-10-25|2021-07-26|2021-07-12|Won|Marketing|7156.83|0.0|EUR|SEO - Organic|Data Portal for Accouting Companies|Multi-layered systematic productivity
00609000007VstFAAS|0010900000WIFDjAAP|New Business|00509000003zIYXAA2|2021-07-20|2022-07-19|2021-07-26|2021-07-01|Won|Marketing|0.0|54863.630000000005|USD|Software Comparison|Embedded Analytics for Software Companies|Synergized encompassing adapter
00609000007Vva7AAC|0010900000WIeRLAA1|New Business|00509000000V8dIAAS|2021-07-15|2022-07-14|2021-08-23|2021-07-06|Won|Sales/CSM|9839.9|0.0|EUR|Sales Generated Lead - AE, CSM, SDR|Field Performance in Hospitality|Horizontal multi-tasking project
00609000007WBZ5AAO|00109000005ftqaAAA|Upsell|00509000000V8dTAAS|2021-07-30|2021-08-29|2021-08-23|2021-07-27|Won|Sales/CSM|11393.92|0.0|EUR|Sales Generated Lead - AE, CSM, SDR|No specific Use Case yet|Balanced dedicated open system
00609000007WBjTAAW|00109000005fsHlAAI|New Business|00509000000V8dIAAS|2021-08-01|2022-07-31|2021-07-30|2021-07-28|Won|Marketing|0.0|5884.16|EUR|Content, Events & webinar - Tradeshow, Club, Sponsorship|No specific Use Case yet|Reverse-engineered optimizing benchmark
00609000007W7eWAAS|00109000005fvDXAAY|Upsell|00509000000V8dTAAS|2021-08-25|2022-08-24|2021-08-27|2021-07-21|Won|Sales/CSM|23916.86|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Streamlined fresh-thinking alliance
00609000007VtRhAAK|00109000005fuW0AAI|Upsell|00509000000V8dwAAC|2021-08-27|2021-09-26|2021-08-27|2021-07-02|Won|Sales/CSM|28758.370000000003|0.0|EUR|Sales Generated Lead - AE, CSM, SDR|Sales Performance in Captive Automotive|Synergized object-oriented solution
00609000007W9R0AAK|00109000005fruHAAQ|Cross sell|00509000000V8eQAAS|2021-09-28|2022-09-27|2021-09-27|2021-07-22|Won|Alliances|0.0|93087.92|EUR|Partner Sourced - Alliances|Embed - Data Portal for suppliers, clients, members|Profit-focused real-time time-frame
00609000007W67tAAC|0010900000WK4A7AAL|New Business|00509000005LBPOAA4|2021-10-01|2023-09-30|2021-10-25|2021-07-19|Lost|Marketing|0.0|0.0|USD|Outsourcing - Lead Vendor|Native on Snowflake|Synchronized needs-based functionalities
00609000007W7UsAAK|00109000005ftqaAAA|Upsell|00509000000V8dTAAS|2021-11-01|2022-10-31|2021-10-15|2021-07-21|Won|Sales/CSM|0.0|33952.5|EUR|Sales Generated Lead - AE, CSM, SDR|No specific Use Case yet|Diverse value-added complexity
00609000007W6QrAAK|0010900000WK6RnAAL|New Business|00509000005LBPTAA4|2021-11-01|2022-10-31|2021-11-02|2021-07-19|Won|Marketing|0.0|143747.14|USD|Outsourcing - Lead Vendor|Embedded Analytics for Software Companies|Cloned client-driven migration
00609000007W0btAAC|0010900000WJQ5xAAH|New Business|00509000002DYMOAA4|2021-12-01|2022-11-30|2021-11-30|2021-07-12|Won|Marketing|46721.35|0.0|EUR|Linkedin - Ads|Public Sector - Internal Performance|Focused intangible help-desk
00609000007WFeWAAW|00109000005fsj5AAA|New Business|00509000000V8dTAAS|2022-03-01|2023-02-28|2021-12-24|2021-07-30|Won|Sales/CSM|23284.96|25305.02|EUR|Sales Generated Lead - AE, CSM, SDR|Embed - Data Portal for Consulting Agencies|Fundamental radical installation
00609000007W1m8AAC|0010900000WJWQGAA5|New Business|00509000000V8euAAC|2022-03-14|2023-03-13|2022-03-14|2021-07-13|Won|Marketing & Sales|2115.37|23739.58|EUR|Referral - Founders & Toucan Network|Embedded Analytics for Software Companies|Versatile system-worthy installation
00609000007VzHkAAK|0010900000WJ8IkAAL|New Business|0050900000ANclsAAD|2022-06-30|2024-06-29|2022-10-05|2021-07-09|Lost|Marketing|0.0|0.0|USD|Software Comparison|Embedded Analytics for Software Companies|Digitized impactful core
00609000007WLVJAA4|0010900000cBBxhAAG|New Business|00509000003zIYXAA2|||2021-08-13|2021-08-04|Lost|Marketing|0.0|0.0|USD|Direct traffic|Embedded Analytics for Software Companies|Self-enabling tertiary implementation
00609000007WTwRAAW|0010900000cCs6EAAS|New Business|00509000005LBPOAA4|||2021-12-28|2021-08-17|Lost|Marketing|0.0|0.0|USD|Linkedin - Ads|Embedded Analytics for Software Companies|Open-source logistical alliance
00609000007WLeqAAG|0010900000cBEOqAAO|New Business|00509000000V8dTAAS|||2021-10-13|2021-08-05|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR|Manufacturing & Supply Chain Management|Adaptive leadingedge circuit
00609000007WTzzAAG|0010900000cDCIwAAO|New Business|00509000000V8eBAAS|||2022-02-10|2021-08-18|Lost|Marketing|0.0|0.0|EUR|Software Comparison|Embedded Analytics for Software Companies|Object-based composite definition
00609000007WcLvAAK|0010900000cECiFAAW|New Business|00509000002EFk2AAG|||2021-09-30|2021-08-31|Lost|Marketing|0.0|0.0|EUR|SEO - Organic|No specific Use Case yet|Visionary responsive encoding
00609000007Wa6lAAC|0010900000cDtRHAA0|New Business|00509000002DYMOAA4|||2022-05-02|2021-08-26|Lost|Marketing & Alliances|0.0|0.0|EUR|Content, Events & webinar - Alliances booked|No specific Use Case yet|Proactive systemic solution
00609000007WUzOAAW|0010900000cDdxNAAS|New Business|0050900000ANclsAAD|||2022-10-24|2021-08-19|Lost|Marketing|0.0|0.0|USD|Outsourcing - Lead Vendor|Embedded Analytics for Software Companies|Synchronized holistic info-mediaries
00609000007Wc0PAAS|00109000005fs08AAA|New Business|00509000000V8dTAAS|||2022-07-21|2021-08-31|Lost|Marketing|0.0|0.0|EUR|Direct traffic|Executive Analytics Dashboard|Phased asynchronous model
00609000007WMAeAAO|0010900000cBINUAA4|New Business|00509000008XKhVAAW|||2022-02-23|2021-08-06|Lost|Marketing & Sales|0.0|0.0|USD|Temp - Livestorm webinar|Embedded Analytics for Software Companies|Universal exuding moderator
00609000007WTpdAAG|0010900000cCdzCAAS|New Business|00509000005LBPTAA4|||2021-10-13|2021-08-17|Lost|Marketing|0.0|0.0|EUR|Content syndication|Embedded Analytics for Software Companies|Centralized intangible encoding
00609000007WRbpAAG|0010900000cC1L1AAK|New Business|00509000005LBPOAA4|||2021-09-01|2021-08-11|Lost|Marketing|0.0|0.0|USD|Google - Ads - Search|Embedded Analytics for Software Companies - saasification|Universal actuating success
00609000007WUtKAAW|0010900000cDdV7AAK|New Business|00509000003zIYXAA2|||2021-09-14|2021-08-19|Lost|Marketing|0.0|0.0|USD|Direct traffic|Embedded Analytics for Software Companies|Ameliorated empowering conglomeration
00609000007WIreAAG|0010900000WMESKAA5|New Business|00509000005LBPTAA4|||2021-11-09|2021-08-03|Lost|Marketing|0.0|0.0|USD|Outsourcing - Lead Vendor|Embedded Analytics for Software Companies|Multi-tiered zero tolerance monitoring
00609000007WUPHAA4|0010900000cDIBjAAO|New Business|00509000005LBPTAA4|||2022-01-31|2021-08-18|Lost|Marketing & Sales|0.0|0.0|USD|Temp - Livestorm webinar|Embedded Analytics for Software Companies|Diverse static customer loyalty
00609000007Wc9uAAC|0010900000LZmLCAA1|New Business|00509000000V8dTAAS|||2022-07-28|2021-08-31|Lost|Marketing|0.0|0.0|EUR|Outsourcing - Lead Vendor|Native on Snowflake|Secured leadingedge toolset
00609000007WM97AAG|0010900000cBGuTAAW|New Business|00509000003zIYXAA2|||2021-12-21|2021-08-05|Lost|Marketing|0.0|0.0|USD|Software Comparison|Embedded Analytics for Software Companies|Multi-layered homogeneous strategy
00609000007WM92AAG|0010900000cBGrZAAW|New Business|00509000003zIYXAA2|||2021-10-25|2021-08-05|Lost|Marketing|0.0|0.0|USD|Software Comparison|Embed - Data Portal for suppliers, clients, members|Vision-oriented actuating function
00609000007Wa7OAAS|0010900000cDtSxAAK|New Business|00509000002DYMOAA4|||2022-02-21|2021-08-26|Lost|Marketing|0.0|0.0|EUR|Content, Events & webinar - Co-marketing|Public Sector - Data Portal|Phased asymmetric portal
00609000007WWw9AAG|0010900000cDgXbAAK|New Business|00509000003zIYXAA2|||2021-12-21|2021-08-20|Lost|Marketing|0.0|0.0|USD|Outsourcing - Lead Vendor|Executive Analytics Dashboard|Customer-focused asymmetric emulation
00609000007WTa8AAG|0010900000cCZGsAAO|New Business|00509000005LBPOAA4|||2021-10-07|2021-08-17|Lost|Marketing|0.0|0.0|USD|Direct traffic|No specific Use Case yet|Future-proofed intermediate orchestration
00609000007WMAoAAO|0010900000cBINjAAO|New Business|00509000005LBPTAA4|||2021-11-24|2021-08-06|Lost|Marketing|0.0|0.0|USD|Software Comparison|Embedded Analytics for Software Companies|Reverse-engineered mobile Graphical User Interface
00609000007Wa6kAAC|00109000005ftAfAAI|Cross sell|00509000002DYM9AAO|||2022-01-12|2021-08-26|Lost|Marketing|0.0|0.0|EUR|Linkedin - Ads|No specific Use Case yet|Expanded context-sensitive functionalities
